LI-8100,LI-8100,LI-8100,,CHAMBER,LI-8100,LI-8100,LI-8100,LI-8100,LI-8150,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810
2024-06-01 07:04:29,153.294780,100.400000,6978.600000,167.952330,-288518.956380,0.011740,-288518.956380,0.011740,44,2.134680,-0.103540,2.887120,0.994760,0.992210,-0.103540,0.722640,0.722640,481.290000,2330.391960
2024-06-01 07:07:29,153.296860,100.390000,6978.600000,12.878780,67679110.342340,0.029600,10754657.111850,0.008190,40,3.781910,-0.406270,3.781910,0.991320,0.991320,-0.406270,0.940350,0.940350,478.340000,2332.472060
2024-06-01 07:10:30,153.298960,100.380000,6978.600000,-77.641000,-3128286.156140,0.021660,-3128286.156140,0.021660,38,193.823990,-12.749280,193.823990,0.991880,0.991880,-12.749280,0.991830,0.991830,483.080000,2332.150180
2024-06-01 07:13:30,153.301040,100.430000,6978.600000,-72.724670,-75277.500190,0.007530,-75277.500190,0.007530,45,11.281980,-0.557320,14.562670,0.995200,0.992570,-0.557320,0.937140,0.937140,487.550000,2331.455270
2024-06-01 07:55:31,153.330220,100.380000,6978.600000,14.943080,330984.235530,0.000160,330984.235530,0.000160,41,6.606660,-0.643170,19.650400,0.986500,0.939600,-0.643170,0.980730,0.980730,495.090000,2331.674790
2024-06-01 07:58:30,153.332290,100.400000,6978.600000,14.973670,-5610589.787370,0.018390,-5610589.787370,0.018390,42,1.963780,-1.051610,12.601170,0.976540,0.852420,-1.051610,0.984520,0.984520,499.240000,2302.937300
2024-06-01 08:01:30,153.334370,100.410000,6978.600000,15.070330,-15178.850020,0.000130,-15178.850020,0.000130,43,1.856640,-0.467400,2.349880,0.994480,0.992290,-0.467400,0.960610,0.960610,494.170000,2305.494050
2024-06-01 08:04:30,153.336460,100.420000,6978.600000,168.322890,71.659940,0.000000,-852888.141580,0.000000,44,2.055250,-0.276580,3.422610,0.990200,0.985200,-0.276580,0.943400,0.943400,490.650000,2269.479310
2024-06-01 08:07:29,153.338530,100.420000,6978.600000,15.167110,-4670181.318610,0.004880,-3110371.530520,0.004270,40,3.989010,-0.700630,3.989010,0.982350,0.982350,-0.700630,0.953080,0.953080,479.690000,2279.312690
2024-06-01 08:10:30,153.340620,100.420000,6978.600000,-77.864440,2506750.952060,0.011840,2506750.952060,0.011840,38,191.913000,-12.700030,191.913000,0.991990,0.991990,-12.700030,0.993000,0.993000,490.130000,2276.406190
2024-06-01 08:13:30,153.342710,100.460000,6978.600000,-72.990890,21717.138760,0.010050,29781.422310,0.006670,45,12.290720,-0.551150,16.437470,0.997480,0.994300,-0.551150,0.919840,0.919840,468.010000,2236.218300
2024-06-01 08:55:31,153.371890,100.380000,6978.600000,17.520550,8119878.000080,0.025000,1075281.652630,0.006040,41,7.834150,-0.452270,21.756300,0.991990,0.962120,-1.091470,0.951080,0.936120,459.770000,2179.356330
2024-06-01 08:58:31,153.373970,100.410000,6978.600000,17.498890,88318.944350,0.005540,97045.727270,0.000530,42,4.593660,-0.518620,4.593660,0.993750,0.993750,-0.518620,0.927090,0.927090,484.730000,2180.764770
2024-06-01 09:01:31,153.376050,100.410000,6978.600000,17.755780,-327071.529960,0.000820,-327071.529960,0.000820,43,2.288840,-0.246590,3.097060,0.995140,0.992180,-0.246590,0.843490,0.843490,476.820000,2182.300090
2024-06-01 09:04:30,153.378130,100.410000,6978.600000,169.686780,3262.019260,0.001830,3262.019260,0.001830,44,2.565940,-0.098390,6.785990,0.993990,0.969490,-0.354810,0.597880,0.547720,484.710000,2172.846090
2024-06-01 09:07:29,153.380200,100.410000,6978.600000,17.640440,-195850.014700,0.001630,-195850.014700,0.001630,40,5.116900,-0.491270,5.116900,0.995610,0.995610,-0.491270,0.943580,0.943580,468.300000,2182.253030
2024-06-01 09:10:29,153.382280,100.400000,6978.600000,-77.023110,2627070.235980,0.008170,2627070.235980,0.008170,38,202.163820,-12.447880,202.163820,0.992760,0.992760,-12.447880,0.991430,0.991430,461.020000,2178.489480
2024-06-01 09:13:29,153.384360,100.440000,6978.600000,-72.762220,-14023.896330,0.000000,-14023.896330,0.000000,45,11.403740,-0.322780,16.703050,0.997300,0.992260,-0.322780,0.698890,0.698890,470.150000,2177.090310
2024-06-01 09:55:31,153.413550,100.360000,6978.600000,19.506040,-10148961.532370,0.016380,-5505664.021560,0.011660,41,7.576320,-0.453390,17.081080,0.993820,0.950010,-0.453390,0.905830,0.905830,500.980000,2153.392620
2024-06-01 09:58:30,153.415630,100.370000,6978.600000,19.498000,-6376440.275960,0.004440,-6376440.275960,0.004440,42,1.998380,-0.088530,13.219460,0.982780,0.877240,-5.553520,0.528540,0.220530,505.750000,2147.865180
2024-06-01 10:01:30,153.417710,100.370000,6978.600000,19.890000,706042.571940,0.000070,706042.571940,0.000070,43,2.719010,-0.278930,4.015220,0.996390,0.992720,-0.278930,0.848990,0.848990,465.080000,2156.551570
2024-06-01 10:04:29,153.419780,100.380000,6978.600000,171.031440,421852.872970,0.009150,421852.872970,0.009150,44,2.200690,-0.104640,4.587390,0.990720,0.980660,-0.104640,0.580330,0.580330,497.790000,2147.608240
2024-06-01 10:07:28,153.421850,100.370000,6978.600000,19.803890,-202646.473100,0.000810,-201160.898880,0.000190,40,6.946160,-0.577570,8.376630,0.995800,0.994230,-0.577570,0.937500,0.937500,472.640000,2139.047110
2024-06-01 10:10:28,153.423940,100.360000,6978.600000,-77.056000,3269390.127950,0.016360,290520.893420,0.002700,38,228.932190,-14.229260,228.932190,0.992750,0.992750,-14.229260,0.992470,0.992470,480.200000,2138.331500
2024-06-01 10:13:28,153.426020,100.400000,6978.600000,-72.475560,2818318.305630,0.010880,2818318.305630,0.010880,45,10.897280,-0.533420,12.651780,0.995790,0.995060,-0.533420,0.900340,0.900340,473.530000,2137.247540
2024-06-01 10:55:31,153.455220,100.320000,6978.600000,22.598130,13622310.696040,0.015970,819025.282910,0.001240,41,8.563820,-0.468310,18.613300,0.995730,0.970780,-1.092310,0.935840,0.916950,460.870000,2097.053890
2024-06-01 10:58:30,153.457290,100.340000,6978.600000,21.968780,111601.866090,0.003740,111601.866090,0.003740,42,2.528600,-0.581280,2.756350,0.988660,0.988580,-0.581280,0.975080,0.975080,477.150000,2110.794620
2024-06-01 11:01:30,153.459370,100.340000,6978.600000,22.100670,-2648317.258030,0.013870,-2648317.258030,0.013870,43,2.263480,-0.197980,2.263480,0.992850,0.992850,-0.197980,0.702320,0.702320,458.700000,2104.034670
2024-06-01 11:04:29,153.461450,100.350000,6978.600000,172.987670,425400.272090,0.017600,425400.272090,0.017600,44,2.418690,0.001710,5.669860,0.995360,0.981760,-0.753580,0.007310,0.002110,461.750000,2097.514020
2024-06-01 11:07:29,153.463530,100.340000,6978.600000,21.696780,63564261.561510,0.029920,63564261.561510,0.029920,40,6.485520,-0.679010,6.485520,0.992380,0.992380,-0.679010,0.955400,0.955400,453.990000,2101.394710
2024-06-01 11:10:29,153.465610,100.340000,6978.600000,-75.654220,-936347.865420,0.010340,-4618049.645140,0.015510,38,240.416160,-14.842930,240.416160,0.992620,0.992620,-14.842930,0.993030,0.993030,469.920000,2098.516470
2024-06-01 11:13:29,153.467700,100.370000,6978.600000,-71.484780,-5785201.535890,0.007720,-5971851.971720,0.007630,45,12.455170,-0.587360,17.489160,0.997980,0.993920,-0.587360,0.909420,0.909420,477.320000,2098.651190
2024-06-01 11:55:31,153.496890,100.250000,6978.600000,23.857800,-696326.856990,0.006430,-170951.236220,0.002750,41,5.905470,-0.367580,16.639390,0.988330,0.946710,-1.285230,0.868720,0.843950,437.320000,2106.816450
2024-06-01 11:58:30,153.498960,100.280000,6978.600000,24.856560,-171797.103270,0.000430,-171797.103270,0.000430,42,4.473890,-0.598180,4.473890,0.986540,0.986540,-0.598180,0.942960,0.942960,440.430000,2095.993930
2024-06-01 12:01:30,153.501040,100.280000,6978.600000,24.208780,-700863.811670,0.009760,-784681.061000,0.001300,43,2.099830,-0.078160,3.698870,0.993650,0.986510,-0.080680,0.242960,0.241390,447.210000,2098.143780
2024-06-01 12:04:29,153.503110,100.270000,6978.600000,174.817330,113612.090830,0.000260,113612.090830,0.000260,44,2.249800,-0.013640,4.531900,0.994480,0.985710,-0.013640,0.016440,0.016440,449.160000,2103.370740
2024-06-01 12:07:28,153.505190,100.270000,6978.600000,23.887440,28107.213660,0.012640,28107.213660,0.012640,40,6.840680,-0.738170,6.840680,0.998190,0.998190,-0.738170,0.952230,0.952230,435.410000,2106.631500
2024-06-01 12:10:28,153.507270,100.270000,6978.600000,-75.343000,977953.473100,0.025360,977953.473100,0.025360,38,281.453150,-17.232820,281.453150,0.992620,0.992620,-17.232820,0.993940,0.993940,441.370000,2107.204460
2024-06-01 12:13:28,153.509350,100.310000,6978.600000,-71.319560,345850.471620,0.004920,345850.471620,0.004920,45,13.394020,-0.712080,15.897580,0.997980,0.996830,-0.712080,0.921400,0.921400,435.430000,2116.130780
2024-06-01 12:55:31,153.538550,100.220000,6978.600000,23.825710,-390.341010,0.000000,-390.341010,0.000000,41,6.492020,-0.458920,21.085540,0.992120,0.939240,-1.084590,0.933000,0.911250,458.740000,2101.280630
2024-06-01 12:58:30,153.540630,100.230000,6978.600000,24.620560,46835.509700,0.075560,59667.647180,0.078550,42,3.285030,-0.273880,11.558820,0.983090,0.899550,-1.561730,0.836880,0.680530,438.210000,2100.535980
2024-06-01 13:01:30,153.542710,100.230000,6978.600000,26.451780,1814355.262830,0.011940,1814355.262830,0.011940,43,2.024690,-0.400490,3.038910,0.990580,0.983070,-0.400490,0.909200,0.909200,424.120000,2107.376930
2024-06-01 13:04:31,153.544800,100.230000,6978.600000,176.117110,270753.907660,0.019550,270753.907660,0.019550,44,2.278650,-0.096400,3.577670,0.996690,0.992400,-0.096400,0.561770,0.561770,424.440000,2095.957640
2024-06-01 13:07:31,153.546890,100.220000,6978.600000,23.566780,14447.650770,0.021050,14447.650770,0.021050,40,6.707690,-0.604090,7.021420,0.997230,0.997160,-0.604090,0.959360,0.959360,430.760000,2092.468510
2024-06-01 13:10:31,153.548970,100.220000,6978.600000,-75.411780,-1017406.415250,0.016880,-1017406.415250,0.016880,38,247.010300,-15.416410,247.010300,0.994320,0.994320,-15.416410,0.995010,0.995010,454.850000,2092.266720
2024-06-01 13:13:31,153.551050,100.260000,6978.600000,-71.311780,2644498.772820,0.003600,2644498.772820,0.003600,45,12.577100,-0.592530,17.559330,0.998160,0.994400,-0.592530,0.931830,0.931830,456.610000,2095.701430
2024-06-01 13:55:31,153.580220,100.140000,6978.600000,23.922860,-5411.739450,0.029540,-5448.880920,0.029360,41,6.371070,-0.273130,17.896410,0.993310,0.974120,-0.855660,0.825400,0.815640,435.550000,2109.955400
2024-06-01 13:58:30,153.582290,100.150000,6978.600000,24.058000,-8700183.092880,0.029530,-8135934.648960,0.016580,42,0.059940,-0.163770,16.896560,0.144880,0.004930,-0.163770,0.625310,0.625310,433.550000,2117.979810
2024-06-01 14:01:30,153.584370,100.140000,6978.600000,24.431000,-4891960.182890,0.014350,-4891960.182890,0.014350,43,2.252980,-0.120260,4.032430,0.991590,0.984180,-0.120260,0.476050,0.476050,429.930000,2119.967530
2024-06-01 14:04:29,153.586450,100.160000,6978.600000,176.292220,-160461.790880,0.018990,-160461.790880,0.018990,44,2.480080,-0.142590,5.605760,0.995530,0.980240,-0.142590,0.762480,0.762480,434.090000,2108.840880
2024-06-01 14:07:29,153.588530,100.140000,6978.600000,23.844220,2571859.686430,0.019860,2571859.686430,0.019860,40,6.422050,-0.642930,6.422050,0.997750,0.997750,-0.642930,0.966220,0.966220,431.360000,2102.166670
2024-06-01 14:10:29,153.590610,100.140000,6978.600000,-75.173110,-628328.157080,0.025800,-259938.303280,0.011440,38,250.535330,-15.756490,250.535330,0.995570,0.995570,-15.756490,0.996040,0.996040,440.790000,2105.625870
2024-06-01 14:13:30,153.592710,100.180000,6978.600000,-71.055440,-59107.438570,0.004110,-59107.438570,0.004110,45,12.683590,-0.601810,17.184880,0.997710,0.994210,-0.601810,0.934050,0.934050,426.170000,2100.364690
2024-06-01 14:55:31,153.621890,100.080000,6978.600000,23.806590,16507377.074610,0.032070,2298628.836060,0.008120,41,8.229360,-0.486860,13.872900,0.997820,0.986420,-0.486860,0.940780,0.940780,448.360000,2068.135700
2024-06-01 14:58:30,153.623960,100.080000,6978.600000,23.739440,-34030.815530,0.000450,-34030.815530,0.000450,42,0.930330,-0.024950,48.079090,0.473790,0.098270,-6.341060,0.255410,0.004510,466.640000,2066.957600
2024-06-01 15:01:31,153.626050,100.080000,6978.600000,24.254670,-3653228.251890,0.002800,-184197.612950,0.000110,43,2.819990,-0.141990,5.093990,0.994000,0.985550,-0.414190,0.580300,0.567930,434.280000,2070.779540
2024-06-01 15:04:30,153.628130,100.100000,6978.600000,176.532330,14644.513130,0.010870,14644.513130,0.010870,44,2.288180,-0.059900,4.065140,0.993710,0.987090,-0.059900,0.371600,0.371600,458.960000,2068.107090
2024-06-01 15:07:29,153.630200,100.090000,6978.600000,23.894220,-856.171730,0.013820,-374.648900,0.009200,40,6.654960,-0.791290,6.654960,0.993780,0.993780,-0.791290,0.974830,0.974830,431.960000,2068.357340
2024-06-01 15:10:29,153.632280,100.080000,6978.600000,-75.234780,-467153.810170,0.057500,-467153.810170,0.057500,38,244.978910,-15.035710,244.978910,0.991960,0.991960,-15.035710,0.993210,0.993210,442.180000,2066.446980
2024-06-01 15:13:29,153.634360,100.110000,6978.600000,-71.051780,85282496.351060,0.016290,85282496.351060,0.016290,45,15.410140,-0.333790,20.318180,0.998420,0.995620,-1.141390,0.816580,0.802430,435.610000,2066.047430
2024-06-01 15:55:31,153.663550,100.050000,6978.600000,23.591540,-3258694.521790,0.027800,-3258694.521790,0.027800,41,6.894420,-0.373780,18.501000,0.997670,0.954610,-0.373780,0.830670,0.830670,493.910000,2041.937960
2024-06-01 15:58:30,153.665630,100.050000,6978.600000,23.406110,-2184034.149770,0.001140,-2184034.149770,0.001140,42,0.879090,-0.154720,3.869480,0.077370,0.158390,-0.343480,0.150540,0.200120,506.870000,2038.861220
2024-06-01 16:01:31,153.667720,100.050000,6978.600000,24.029110,-2221962.410990,0.003990,-2221962.410990,0.003990,43,2.817700,-0.197150,2.817700,0.995770,0.995770,-0.274470,0.733860,0.743210,461.080000,2044.845720
2024-06-01 16:04:31,153.669800,100.060000,6978.600000,176.636670,1519867.142270,0.034370,1516223.463970,0.034200,44,2.196610,-0.060960,5.757810,0.993280,0.975280,-0.335010,0.369530,0.364350,478.720000,2042.364110
2024-06-01 16:07:30,153.671880,100.050000,6978.600000,23.756330,4672471.724500,0.010180,4672471.724500,0.010180,40,6.321330,-0.581690,6.321330,0.995200,0.995200,-0.581690,0.961430,0.961430,469.030000,2040.415500
2024-06-01 16:10:30,153.673960,100.040000,6978.600000,-75.036780,-8308.124080,0.000000,-8308.124080,0.000000,38,250.169320,-15.253040,250.169320,0.993540,0.993540,-15.253040,0.994280,0.994280,463.940000,2040.957290
2024-06-01 16:13:30,153.676040,100.080000,6978.600000,-71.185890,356834.106890,0.003890,356834.106890,0.003890,45,15.310850,-0.384230,21.397530,0.998200,0.991840,-0.384230,0.847060,0.847060,466.690000,2043.435770
2024-06-01 16:55:31,153.705220,100.020000,6978.600000,24.524840,-3351.582830,0.031610,-3351.582830,0.031610,41,7.320280,-0.392310,24.493990,0.992100,0.936860,-1.946510,0.922310,0.837790,503.070000,2031.795150
2024-06-01 16:58:31,153.707300,100.020000,6978.600000,23.504670,-354048.145950,0.001230,-269114.645700,0.001150,42,2.133770,0.038420,19.355690,0.587880,0.284370,0.038420,0.009090,0.009090,499.500000,2026.224360
2024-06-01 17:01:32,153.709400,100.020000,6978.600000,23.284890,16396.265570,0.010280,14885.275030,0.008190,43,2.912410,-0.171370,4.066490,0.994080,0.988930,-0.171370,0.682710,0.682710,451.240000,2035.160860
2024-06-01 17:04:31,153.711470,100.040000,6978.600000,176.549670,-551.798210,0.005180,-551.798210,0.005180,44,2.127740,-0.051350,4.423710,0.991860,0.981480,-0.255390,0.307960,0.300660,494.160000,2042.374150
2024-06-01 17:07:31,153.713550,100.030000,6978.600000,22.857110,-5021000.232560,0.026750,-9431939.097340,0.035830,40,6.787510,-0.949760,6.787510,0.992210,0.992210,-0.949760,0.976960,0.976960,465.410000,2056.190220
2024-06-01 17:10:31,153.715640,100.010000,6978.600000,-75.442000,2734413.776320,0.022190,452687.369590,0.006060,38,252.520920,-15.242730,252.520920,0.995190,0.995190,-15.242730,0.995660,0.995660,476.050000,2033.597880
2024-06-01 17:13:32,153.717730,100.050000,6978.600000,-71.240670,24317.145130,0.000050,24317.145130,0.000050,45,16.885920,-0.681950,25.794040,0.998590,0.992550,-1.296730,0.952540,0.937650,489.570000,2032.036730
2024-06-01 17:55:31,153.746890,99.980000,6978.600000,22.430330,-1407823.230740,0.016870,-1407823.230740,0.016870,41,6.930650,-0.377590,12.285440,0.993470,0.972490,-0.377590,0.913590,0.913590,566.550000,2025.588450
2024-06-01 17:58:30,153.748960,99.990000,6978.600000,22.097670,-1356619.593710,0.007130,-727543.632850,0.005550,42,1.401250,-0.203440,34.137140,0.612930,0.163290,-6.746770,0.656900,0.182160,517.490000,2026.862780
2024-06-01 18:01:31,153.751050,99.990000,6978.600000,22.385670,-6551055.956160,0.013020,-6660278.559090,0.013120,43,3.093060,-0.194720,3.617100,0.995140,0.994260,-0.194720,0.750350,0.750350,515.720000,2029.216990
2024-06-01 18:04:30,153.753130,99.990000,6978.600000,176.247000,-1555464.570460,0.014710,-1555464.570460,0.014710,44,2.444200,-0.073920,3.790580,0.990680,0.986640,-0.073920,0.475490,0.475490,533.650000,2032.460130
2024-06-01 18:07:29,153.755200,99.990000,6978.600000,22.149560,-263520.317110,0.000560,-263520.317110,0.000560,40,7.667940,-0.712210,7.667940,0.994140,0.994140,-0.712210,0.965170,0.965170,532.180000,2027.526510
2024-06-01 18:10:29,153.757280,99.970000,6978.600000,-75.728000,7241.542460,0.000170,7241.542460,0.000170,38,265.361050,-15.851970,265.361050,0.994040,0.994040,-15.851970,0.994910,0.994910,560.750000,2025.694620
2024-06-01 18:13:29,153.759360,100.010000,6978.600000,-71.573330,7318.887850,0.014600,7318.887850,0.014600,45,15.577260,-0.524270,19.297430,0.997940,0.996220,-0.524270,0.921340,0.921340,534.190000,2027.805850
2024-06-01 18:55:31,153.788550,99.950000,6978.600000,21.759120,-1076.805480,0.000120,-1076.805480,0.000120,41,10.510650,-0.694280,20.732140,0.998350,0.985900,-0.694280,0.973830,0.973830,578.200000,2034.061540
2024-06-01 18:58:31,153.790640,99.950000,6978.600000,21.428780,-7066841.772260,0.044250,-8787546.227900,0.063140,42,6.404160,-0.723040,22.331490,0.981280,0.911550,-2.715670,0.955730,0.898350,573.890000,2031.043440
2024-06-01 19:01:33,153.792740,99.960000,6978.600000,21.819440,-2891880.630860,0.047580,-2891880.630860,0.047580,43,2.981960,-0.080560,4.362020,0.987880,0.982080,-1.443190,0.422480,0.286390,572.660000,2064.772330
2024-06-01 19:04:32,153.794810,99.980000,6978.600000,175.889890,1120286.696550,0.002420,1120286.696550,0.002420,44,2.293510,-0.159010,6.275570,0.987080,0.947260,-0.339510,0.836000,0.816910,595.630000,2046.073540
2024-06-01 19:07:31,153.796890,99.990000,6978.600000,21.512000,2512748.766530,0.072680,1715957.143180,0.012050,40,5.808580,-0.650730,6.656720,0.990740,0.990100,-0.650730,0.963620,0.963620,520.270000,2060.370910
2024-06-01 19:10:31,153.798970,99.980000,6978.600000,-75.787000,-235310.764900,0.009140,-245100.131250,0.006570,38,250.577550,-15.097140,250.577550,0.993730,0.993730,-15.097140,0.994300,0.994300,514.750000,2054.796030
2024-06-01 19:13:30,153.801040,100.010000,6978.600000,-71.590220,-1034735.563270,0.003030,-1034735.563270,0.003030,45,13.148590,-0.672700,18.726650,0.998100,0.994240,-0.672700,0.954510,0.954510,616.150000,2026.976950
2024-06-01 19:55:31,153.830220,99.990000,6978.600000,20.759670,-567577.800060,0.003120,-774929.226120,0.003230,41,10.266690,-0.454370,15.323850,0.995210,0.991360,-0.454370,0.947360,0.947360,586.870000,2122.658520
2024-06-01 19:58:30,153.832290,100.000000,6978.600000,20.408110,3058.905290,0.000550,3058.905290,0.000550,42,6.820310,-1.227520,14.278180,0.992240,0.976520,-1.227520,0.980020,0.980020,625.840000,2121.806040
2024-06-01 20:01:30,153.834370,100.000000,6978.600000,20.667220,-97812.665850,0.000530,-97812.665850,0.000530,43,2.614800,-0.214650,4.365910,0.993700,0.987030,-0.214650,0.780230,0.780230,596.150000,2101.230470
2024-06-01 20:04:29,153.836450,100.030000,6978.600000,175.374670,917329.528870,0.003740,917329.528870,0.003740,44,2.261770,0.051540,4.112170,0.985210,0.979550,0.056790,0.301750,0.298490,618.630000,2109.057370
2024-06-01 20:07:28,153.838520,100.010000,6978.600000,20.355670,-75.349790,0.051330,-73.913570,0.051120,40,6.555650,-0.299690,6.555650,0.993380,0.993380,-0.299690,0.799280,0.799280,590.600000,2134.937600
2024-06-01 20:10:28,153.840600,100.010000,6978.600000,-76.041440,616608.385850,0.004850,650853.042450,0.004840,38,265.216190,-16.836000,265.216190,0.992980,0.992980,-16.836000,0.993840,0.993840,608.110000,2237.673120
2024-06-01 20:13:27,153.842670,100.040000,6978.600000,-71.855110,1333527.722150,0.002200,1436931.767480,0.002660,45,13.435260,-0.387720,16.004290,0.997730,0.996650,-1.692690,0.872820,0.853570,643.100000,2163.283880
2024-06-01 20:55:31,153.871890,99.980000,6978.600000,19.436920,2234168.612450,0.002170,2234168.612450,0.002170,41,10.021680,-0.707560,17.237600,0.997190,0.984590,-0.707560,0.960700,0.960700,531.420000,2127.791350
2024-06-01 20:58:30,153.873960,100.000000,6978.600000,19.197110,4784998.903390,0.046840,488022.813850,0.008920,42,4.817010,-0.567840,5.186930,0.965530,0.968070,-0.567840,0.934710,0.934710,558.300000,2114.989270
2024-06-01 21:01:30,153.876040,100.000000,6978.600000,19.333560,1692915.056210,0.053750,1692915.056210,0.053750,43,2.203260,-0.123840,2.936150,0.993120,0.991100,-0.123840,0.569240,0.569240,529.010000,2108.502000
2024-06-01 21:04:30,153.878130,100.010000,6978.600000,174.570560,-6563131.407800,0.028630,-6428873.205440,0.028590,44,2.435130,-0.029800,3.667800,0.989890,0.987690,-0.063400,0.139540,0.144370,551.130000,2102.326310
2024-06-01 21:07:29,153.880200,100.000000,6978.600000,19.151560,-1992764.542530,0.029250,-1992764.542530,0.029250,40,7.013390,-0.516370,7.013390,0.994710,0.994710,-0.516370,0.948930,0.948930,499.330000,2104.930420
2024-06-01 21:10:30,153.882290,100.000000,6978.600000,-76.424890,29614698.188350,0.013430,29614698.188350,0.013430,38,244.960230,-14.447520,244.960230,0.990950,0.990950,-14.447520,0.991770,0.991770,518.790000,2110.620940
2024-06-01 21:13:30,153.884380,100.050000,6978.600000,-72.233330,1261130.327490,0.006130,159619.584790,0.001360,45,16.244520,-0.341850,18.191190,0.998090,0.997680,-1.157390,0.817300,0.807050,517.570000,2082.012700
2024-06-01 21:55:31,153.913550,100.010000,6978.600000,18.707690,5241917.711790,0.021150,5241917.711790,0.021150,41,9.221470,-0.479510,14.863980,0.992850,0.981680,-0.479510,0.937110,0.937110,514.090000,2082.184140
2024-06-01 21:58:30,153.915630,100.020000,6978.600000,18.484780,-225124.072710,0.000220,-225124.072710,0.000220,42,3.587430,-0.399540,5.406330,0.964370,0.958200,-0.399540,0.855410,0.855410,547.830000,2085.148520
2024-06-01 22:01:31,153.917720,100.030000,6978.600000,18.530000,10757599.169230,0.011900,10757599.169230,0.011900,43,2.354010,-0.208850,3.082670,0.992290,0.990140,-0.208850,0.801560,0.801560,505.760000,2088.426490
2024-06-01 22:04:30,153.919790,100.040000,6978.600000,173.566780,-262422.776090,0.005800,-262422.776090,0.005800,44,2.150300,-0.148330,5.676610,0.994200,0.975610,-0.150690,0.796120,0.796050,510.180000,2081.178430
2024-06-01 22:07:29,153.921860,100.040000,6978.600000,18.389110,7846363.828770,0.015580,7846363.828770,0.015580,40,6.057110,-0.490750,6.803970,0.990340,0.989780,-0.490750,0.920250,0.920250,495.510000,2076.099020
2024-06-01 22:10:30,153.923960,100.040000,6978.600000,-77.034890,523273.120280,0.013390,523273.120280,0.013390,38,277.507050,-15.359160,277.507050,0.995580,0.995580,-15.359160,0.996360,0.996360,499.670000,2083.427000
2024-06-01 22:13:30,153.926040,100.070000,6978.600000,-72.447780,4524351.713260,0.067110,4524351.713260,0.067110,45,15.581300,-0.422790,22.848320,0.994570,0.989640,-1.671180,0.870950,0.862190,532.800000,2083.078410
2024-06-01 22:55:31,153.955220,99.990000,6978.600000,18.001540,-1102847.216560,0.008970,-1102847.216560,0.008970,41,8.603400,-0.571380,24.978490,0.990150,0.960080,-1.497960,0.989130,0.942990,479.510000,2083.354660
2024-06-01 22:58:31,153.957300,100.000000,6978.600000,17.751220,1170355.532390,0.021330,1170355.532390,0.021330,42,3.575870,-0.481380,5.384120,0.975370,0.966420,-0.481380,0.945150,0.945150,517.980000,2065.597230
2024-06-01 23:01:32,153.959400,100.010000,6978.600000,17.758560,234753.429090,0.000560,234753.429090,0.000560,43,2.484780,-0.177710,3.279690,0.994530,0.991460,-0.677560,0.897460,0.840980,482.300000,2067.413190
2024-06-01 23:04:32,153.961480,100.020000,6978.600000,172.781560,2254105.591890,0.062330,2254105.591890,0.062330,44,2.332550,0.031440,5.980390,0.991210,0.970830,0.031390,0.138360,0.138650,494.080000,2072.206150
2024-06-01 23:07:31,153.963550,100.020000,6978.600000,17.650440,6575061.579380,0.050070,6575061.579380,0.050070,40,7.325590,-0.727570,7.325590,0.992630,0.992630,-0.727570,0.959750,0.959750,488.080000,2093.289130
2024-06-01 23:10:31,153.965640,100.000000,6978.600000,-77.069000,90827183.792750,0.024590,90827183.792750,0.024590,38,249.408960,-14.603100,249.408960,0.995550,0.995550,-14.603100,0.995450,0.995450,497.260000,2085.191980
2024-06-01 23:13:32,153.967730,100.050000,6978.600000,-72.590890,-187026.955200,0.000160,-187026.955200,0.000160,45,18.438970,-0.846760,20.679770,0.995780,0.995340,-0.846760,0.966970,0.966970,499.040000,2065.696860
2024-06-01 23:55:31,153.996890,99.970000,6978.600000,17.359560,-800044.537860,0.001860,-800044.537860,0.001860,41,8.309150,-0.371410,12.450670,0.996360,0.989230,-0.371410,0.901390,0.901390,500.100000,2062.790800
2024-06-01 23:58:30,153.998960,99.980000,6978.600000,17.182560,-1131709.972790,0.009780,-1276156.729190,0.009570,42,3.670840,-0.382770,12.321680,0.989050,0.946100,-1.647210,0.947970,0.892750,532.320000,2068.287840
2024-06-02 00:01:30,154.001040,100.000000,6978.600000,17.203890,-241890.523970,0.000040,-1070996.091530,0.000180,43,2.642290,-0.217490,3.950090,0.992130,0.984260,-0.217490,0.834670,0.834670,508.360000,2075.080900
2024-06-02 00:04:29,154.003110,100.000000,6978.600000,172.311780,136111.848930,0.000410,136111.848930,0.000410,44,2.476790,-0.028630,5.745770,0.994370,0.977090,-0.028630,0.365960,0.365960,499.240000,2066.277280
2024-06-02 00:07:28,154.005190,99.990000,6978.600000,17.017670,-175109.705020,0.103090,-174923.550710,0.103100,40,6.503120,-0.615260,6.503120,0.986650,0.986650,-0.615260,0.963070,0.963070,478.740000,2063.410930
2024-06-02 00:10:29,154.007280,99.980000,6978.600000,-77.016000,-2126773.567860,0.016770,-641523.596160,0.008540,38,250.580470,-14.274330,250.580470,0.994530,0.994530,-14.274330,0.994950,0.994950,484.460000,2061.380260
