CHAMBER,,CHAMBER,,CHAMBER,LI-8100,LI-8100,CHAMBER,CHAMBER,LI-7810,LI-7810,LI-7810,LI-7810,LI-8100,LI-8100,LI-8100,LI-8100,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810
-70.052270,6926.900000,-69.749000,20240604234030.000000,8.000000,917174.132000,624907.541000,0.347230,84.531910,-0.026860,0.169910,-0.026860,0.169910,-3221196.707080,0.125750,-4918387.552730,0.035130,2110.155820,0.540780,0.969490,0.540780,0.969490,23036.707000
22.125910,6926.900000,22.063560,20240604234330.000000,8.000000,393.744000,462641.872000,0.316230,134.146640,-5.135760,0.760510,-5.196110,0.758010,649.423730,0.102620,649.423730,0.102620,2155.282220,1.100700,0.516140,47.964960,0.649050,23131.195000
22.065450,6926.900000,22.032560,20240604234628.000000,8.000000,2534.970000,276876.137000,0.360230,33.384610,-1.082550,0.862180,-1.082550,0.862180,196.360580,0.000020,196.360580,0.000020,2117.864450,3.918050,0.981430,6.489340,0.993640,23022.363000
30.988180,6926.900000,137.287910,20240604234926.000000,8.000000,-1468741.909000,183691.915000,-0.452160,132.031570,-1.142810,0.194070,-1.142810,0.194070,-384424.740780,0.017270,-384424.740780,0.017270,2116.406850,-0.162870,0.001520,20.353350,0.077700,23271.107000
22.095910,6926.900000,22.060000,20240604235213.000000,8.000000,-1757029.091000,151765.406000,-0.003780,19.462510,-5.305870,0.902530,-5.305870,0.902530,18089774.830520,0.046910,18185817.956160,0.047480,2089.208230,48.235550,0.994570,48.235550,0.994570,23052.176000
-69.153180,6926.900000,-69.349220,20240604235511.000000,8.000000,-109931.552000,441922.922000,0.074000,19.491120,-3.667840,0.958680,-9.007980,0.967670,-128843.698540,0.001310,-128843.698540,0.001310,2104.626460,9.238210,0.965130,11.810610,0.967260,23032.493000
22.074550,6926.900000,22.015890,20240605003731.000000,8.000000,895017.517000,604900.804000,0.353230,93.958760,-0.042980,0.694630,-0.252650,0.870320,2470865.516530,0.008550,13239245.645390,0.027990,2058.590280,0.573350,0.988710,0.767160,0.990790,23283.964000
-68.764090,6926.900000,-69.795220,20240605004030.000000,8.000000,-2602554.192000,670685.832000,0.348000,85.264630,1.354270,0.626600,1.575000,0.694490,-8177183.599720,0.010710,-8177183.599720,0.010710,2071.369540,9.668470,0.798560,56.506080,0.843850,23305.416000
22.027730,6926.900000,21.960220,20240605004328.000000,8.000000,-976127.273000,711752.796000,0.316000,134.111820,1.647750,0.592110,1.918530,0.586230,-1431838.775650,0.033430,-1431838.775650,0.033430,2067.072180,6.506000,0.962910,9.390000,0.966380,23449.020000
21.910450,6926.900000,21.878560,20240605004626.000000,8.000000,-584205.282000,880619.847000,0.360000,33.601330,-0.977820,0.801220,-5.120200,0.882910,316119.759750,0.033770,316119.759750,0.033770,2079.744130,5.738530,0.941150,7.717670,0.945540,23330.724000
29.315910,6926.900000,136.549120,20240605004924.000000,8.000000,-560210.518000,22221.332000,-0.458410,131.922010,1.214270,0.534320,1.214270,0.534320,5106238.019530,0.002400,5106238.019530,0.002400,2072.644920,5.512550,0.735820,5.512550,0.735820,23557.679000
22.007730,6926.900000,21.972890,20240605005211.000000,8.000000,-798726.795000,-139245.952000,-0.003000,19.411220,-2.769540,0.985090,-2.769540,0.985090,8498719.504890,0.001220,8498719.504890,0.001220,2053.779530,23.132880,0.991750,23.132880,0.991750,23434.335000
-68.913180,6926.900000,-69.467670,20240605005509.000000,8.000000,1127801.741000,-137740.690000,0.072230,19.441700,0.051700,0.384200,0.051700,0.384200,-111223.678990,0.005570,-111223.678990,0.005570,2049.844490,-0.755900,0.985740,-0.755900,0.985740,23311.211000
21.982270,6926.900000,21.921780,20240605013731.000000,8.000000,3123607.273000,399557.286000,0.353230,93.948600,1.200890,0.973670,1.200890,0.973670,8047038.783250,0.001070,8047038.783250,0.001070,2042.384820,-11.008810,0.975610,-18.841550,0.981880,23574.309000
-69.715000,6926.900000,-69.850000,20240605014029.000000,8.000000,2441208.255000,316707.832000,0.347000,85.292010,0.253120,0.553860,3.984330,0.788050,11071690.894940,0.002880,11071690.894940,0.002880,2042.883390,-9.642580,0.957600,-15.587020,0.970490,23549.731000
21.952730,6926.900000,21.888890,20240605014328.000000,8.000000,-2147480.000000,273798.160000,0.315000,132.271090,4.802120,0.470680,4.802120,0.470680,-69723.801510,0.000010,-69723.801510,0.000010,2043.593120,10.385230,0.928430,31.403190,0.970480,23651.206000
21.883640,6926.900000,21.839890,20240605014626.000000,8.000000,-1170063.709000,432762.669000,0.360000,33.663100,-4.182790,0.982720,-4.182790,0.982720,815488.081510,0.000660,815488.081510,0.000660,2087.524510,5.311240,0.936590,6.550960,0.927890,23639.067000
27.799550,6926.900000,135.807140,20240605014924.000000,8.000000,15697.115000,328008.166000,-0.453930,131.778270,-0.208860,0.727450,-0.208300,0.727230,-31640.853560,0.049510,-3789.932470,0.037240,2046.690300,1.308820,0.656290,1.308820,0.656290,23950.572000
21.978640,6926.900000,21.924220,20240605015211.000000,8.000000,120495.789000,57192.575000,-0.003230,19.373210,-1.398270,0.961660,-1.398270,0.961660,59355.202100,0.017630,142739.410320,0.039380,2041.932920,12.566090,0.995740,15.049970,0.989910,23668.897000
-69.344550,6926.900000,-69.704780,20240605015510.000000,8.000000,99114.318000,59693.517000,0.074000,19.389210,-0.796460,0.981630,-0.796460,0.981630,-15483.652960,0.042050,-15483.652960,0.042050,2043.476220,5.223480,0.952580,5.223480,0.952580,23643.929000
21.968180,6926.900000,21.893330,20240605023731.000000,8.000000,1757029.091000,670015.064000,0.355000,93.928620,-0.452820,0.135000,-0.917730,0.198250,16264921.378630,0.006030,9345346.859130,0.015380,2057.503940,-4.624160,0.948820,-12.983540,0.975640,23654.102000
-70.166820,6926.900000,-69.891330,20240605024029.000000,8.000000,780901.818000,904428.840000,0.347000,84.647920,-0.065220,0.493650,-0.962580,0.899780,-526402.272950,0.013390,-546787.104910,0.014050,2048.922420,1.770020,0.970990,3.808900,0.994630,23733.898000
21.933640,6926.900000,21.867000,20240605024327.000000,8.000000,2114369.500000,-54399.568000,0.315000,133.765310,0.248850,0.779640,0.248850,0.779640,8396348.738180,0.049030,8396348.738180,0.049030,2043.948760,-4.163880,0.947830,-6.152220,0.955090,23854.090000
21.848180,6926.900000,21.812000,20240605024625.000000,8.000000,-560999.215000,537622.521000,0.359230,33.735600,-0.441090,0.926000,-0.441090,0.926000,-158147.756970,0.023550,-157851.252050,0.023810,2045.477380,5.326580,0.946570,6.473980,0.944240,23766.274000
29.737730,6926.900000,136.698240,20240605024923.000000,8.000000,-179832.064000,813291.130000,-0.448620,131.744520,0.562960,0.842850,0.649250,0.856200,-106950.657930,0.018370,-106950.657930,0.018370,2048.753430,-2.629390,0.705900,-2.629390,0.705900,24166.483000
22.026820,6926.900000,21.986560,20240605025212.000000,8.000000,-35558.218000,51493.201000,-0.003770,19.342940,-1.451780,0.987030,-1.451780,0.987030,32034.702460,0.000040,13408.221220,0.000280,2043.118980,14.422520,0.992450,14.422520,0.992450,23960.127000
-69.714090,6926.900000,-69.514670,20240605025510.000000,8.000000,-2865965.909000,364733.697000,0.073230,19.359110,-2.949760,0.964730,-2.949760,0.964730,-4098511.964520,0.032710,-4096011.297370,0.032720,2044.824490,19.642680,0.925430,19.642680,0.925430,23868.975000
21.898180,6926.900000,21.820110,20240605033731.000000,8.000000,2147480.000000,634048.528000,0.356000,93.895680,0.415760,0.526550,2.701890,0.732250,2615270.164320,0.021410,2606319.231150,0.021860,2072.174160,-4.606140,0.968670,-6.549080,0.969820,23720.945000
-69.021360,6926.900000,-69.638670,20240605034029.000000,8.000000,-585676.364000,365953.200000,0.347000,84.908540,0.901590,0.880150,0.901590,0.880150,-37286.527680,0.000990,-37286.527680,0.000990,2092.935230,10.054290,0.983830,12.152510,0.984310,23676.053000
21.828640,6926.900000,21.745890,20240605034328.000000,8.000000,202065.000000,847558.994000,0.315000,133.724540,0.361030,0.703820,3.399870,0.890200,11554.335790,0.035610,11554.335790,0.035610,2092.727110,1.995810,0.880160,6.192900,0.921150,23800.782000
21.727270,6926.900000,21.674780,20240605034627.000000,8.000000,-71529.568000,469607.913000,0.359770,33.704700,-0.698490,0.895510,-0.698490,0.895510,-17136.921790,0.097670,-17093.541650,0.097650,2112.076020,4.545530,0.892210,17.321360,0.975410,23710.875000
28.558640,6926.900000,136.070990,20240605034926.000000,8.000000,-3318832.727000,353004.498000,-0.445120,131.643950,2.664350,0.237110,16.116290,0.514890,-2050257.150540,0.038960,-2050257.150540,0.038960,2078.036480,13.704580,0.715850,13.704580,0.715850,24167.849000
21.874550,6926.900000,21.827000,20240605035213.000000,8.000000,833150.618000,539701.466000,-0.003000,19.311540,-0.118070,0.541590,-0.129490,0.524870,59040.483630,0.059500,51572.876310,0.068500,2070.062310,3.555170,0.989100,4.826100,0.993350,23758.281000
-69.459090,6926.900000,-69.622560,20240605035511.000000,8.000000,3123607.273000,-132879.057000,0.074000,19.334410,1.993320,0.982500,1.993320,0.982500,-267155.576560,0.043840,-267155.576560,0.043840,2092.818180,-17.523470,0.982920,-27.464340,0.991480,23580.165000
21.729090,6926.900000,21.657110,20240605043731.000000,8.000000,1870819.950000,797441.803000,0.355000,93.906890,0.541160,0.928720,1.638320,0.968810,67559.335200,0.000030,67559.335200,0.000030,2029.431830,-3.792570,0.894320,-10.249320,0.927500,23578.003000
-69.995000,6926.900000,-69.868890,20240605044029.000000,8.000000,497736.223000,130824.426000,0.346230,85.185520,-0.182960,0.901740,-0.182960,0.901740,-79011.553170,0.191530,-79011.553170,0.191530,2032.502330,2.317820,0.972400,3.919870,0.975080,23587.247000
21.707730,6926.900000,21.638220,20240605044327.000000,8.000000,-585676.364000,883444.607000,0.314000,133.599140,-0.689440,0.750920,-0.689440,0.750920,-39448.811740,0.037740,-39448.811740,0.037740,2038.988080,9.031340,0.920390,9.642600,0.914080,23844.656000
21.593180,6926.900000,21.560890,20240605044626.000000,8.000000,1891181.000000,932179.807000,0.359000,33.676040,0.241040,0.694150,1.564200,0.777640,-87310.835630,0.003970,-139974.263380,0.004740,2044.849210,-3.927810,0.891950,-12.220840,0.917370,23720.786000
29.903640,6926.900000,136.589230,20240605044925.000000,8.000000,2147480.000000,746764.308000,-0.452000,131.478640,-1.583770,0.755340,-1.585580,0.754160,107456.925510,0.000150,944594.808890,0.012110,2052.494740,10.760170,0.800780,10.760170,0.800780,24059.322000
21.786360,6926.900000,21.738330,20240605045213.000000,8.000000,2287900.982000,911334.488000,-0.003770,19.274690,2.289840,0.988900,2.289840,0.988900,105622.242620,0.015590,102081.462920,0.018930,2041.265600,-23.750550,0.992990,-30.470400,0.995670,23782.702000
-69.236360,6926.900000,-69.357220,20240605045512.000000,8.000000,-888003.102000,347730.117000,0.073760,19.299130,-2.979030,0.994840,-2.979030,0.994840,43478.735320,0.007840,43478.735320,0.007840,2050.796240,22.189990,0.994270,22.189990,0.994270,23759.226000
21.774090,6926.900000,21.703110,20240605053731.000000,8.000000,2632290.411000,221422.496000,0.355770,93.898930,0.585530,0.836460,1.835460,0.848290,25077968.190000,0.140590,27187618.125600,0.141860,2052.524290,-6.464540,0.873390,-8.446370,0.869000,23778.809000
-69.405450,6926.900000,-69.857440,20240605054031.000000,8.000000,3123607.273000,702349.554000,0.345470,85.180810,0.373290,0.352320,13.472410,0.697730,139447.347100,0.001220,139447.347100,0.001220,2056.014000,-10.068500,0.869220,-35.927680,0.914970,23741.733000
21.775450,6926.900000,21.698560,20240605054330.000000,8.000000,390450.909000,20313.057000,0.313230,133.678100,0.378650,0.759760,0.367290,0.697640,9320.696030,0.003160,9320.696030,0.003160,2063.538030,3.352550,0.961800,5.668390,0.976290,23892.393000
21.687730,6926.900000,21.634000,20240605054629.000000,8.000000,1611759.955000,937001.932000,0.359000,33.713030,-0.083430,0.121090,-0.083430,0.121090,-3218449.456860,0.001750,-2655680.449600,0.001760,2072.876730,-3.108790,0.967980,-6.104700,0.989850,23780.663000
29.034090,6926.900000,136.171430,20240605054927.000000,8.000000,-1757029.091000,888375.050000,-0.447540,131.494520,-4.278380,0.518340,-4.278380,0.518340,-93990.836520,0.003760,-151970.996990,0.004890,2073.990060,-3.372150,0.261480,-3.372150,0.261480,24255.969000
21.866820,6926.900000,21.824110,20240605055214.000000,8.000000,1171352.727000,330248.448000,-0.004530,19.258870,0.501100,0.974340,0.501100,0.974340,77406.030020,0.008680,77406.030020,0.008680,2077.310600,-2.695920,0.994180,-2.695920,0.994180,24035.847000
-69.545910,6926.900000,-69.480220,20240605055512.000000,8.000000,-2733156.364000,357786.684000,0.074000,19.281800,-3.305140,0.957890,-11.158380,0.967780,251057.983250,0.008410,251057.983250,0.008410,2062.183930,24.121440,0.922240,82.063280,0.968500,23898.370000
21.928180,6926.900000,21.847670,20240605063731.000000,8.000000,-585676.364000,809760.008000,0.356000,93.730640,0.074190,0.007920,0.291700,0.165200,209467.712640,0.009000,1765387.525920,0.040910,2058.619770,7.064800,0.969320,10.120730,0.966850,23944.264000
-69.208640,6926.900000,-69.733890,20240605064029.000000,8.000000,2946387.545000,415870.149000,0.346230,85.040990,0.570630,0.330100,1.008470,0.273420,125824.270530,0.008320,125824.270530,0.008320,2070.945990,-15.940120,0.984870,-19.766790,0.986230,24010.879000
21.963180,6926.900000,21.903220,20240605064327.000000,8.000000,977927.345000,386645.773000,0.313220,133.667260,-0.005450,0.754810,-0.005450,0.754810,4912.419720,0.000200,4912.419720,0.000200,2065.597680,0.100040,0.967020,0.172880,0.986190,24317.694000
21.966820,6926.900000,21.925560,20240605064627.000000,8.000000,2147480.000000,941467.387000,0.359000,33.656210,0.138080,0.202060,0.138080,0.202060,-103810.485860,0.017990,-103810.485860,0.017990,2070.620550,-6.111970,0.982160,-6.111970,0.982160,24068.773000
27.716360,6926.900000,135.602420,20240605064927.000000,8.000000,780901.818000,572977.362000,-0.442690,131.527710,-0.067680,0.634850,-0.067680,0.634850,37370.534940,0.000020,37370.534940,0.000020,2092.591860,0.219880,0.409120,0.263970,0.409460,24401.125000
22.152270,6926.900000,22.107000,20240605065214.000000,8.000000,2436848.423000,-12920.965000,-0.003000,19.259300,2.303570,0.992910,2.303570,0.992910,-262362.518200,0.016520,-185502.336650,0.015770,2065.727510,-20.608560,0.993520,-20.608560,0.993520,24310.522000
-69.680000,6926.900000,-69.396220,20240605065512.000000,8.000000,-555756.964000,655212.560000,0.074000,19.277000,-1.572930,0.954050,-3.677780,0.966510,-313447.056340,0.009860,-1844552.847020,0.033050,2068.502930,15.099950,0.991270,15.099950,0.991270,24274.575000
22.430910,6926.900000,22.384440,20240605073731.000000,8.000000,-2148548.695000,277454.739000,0.356000,76.806270,-2.221070,0.974590,-2.221070,0.974590,195268.171290,0.008490,195268.171290,0.008490,2059.529430,20.796980,0.997670,20.796980,0.997670,24270.947000
-69.822270,6926.900000,-69.705890,20240605074030.000000,8.000000,-2147480.000000,919606.398000,0.346000,85.650290,0.294160,0.259600,0.294160,0.259600,-2418332.185810,0.004830,-2418332.185810,0.004830,2055.231570,4.902400,0.278430,43.643910,0.558560,24291.679000
22.513180,6926.900000,22.439890,20240605074328.000000,8.000000,195225.455000,306073.808000,0.314000,133.604670,-0.177880,0.635990,-0.177880,0.635990,-17457.308620,0.051080,-17457.308620,0.051080,2057.225090,1.975150,0.743020,1.975150,0.743020,24566.660000
22.393180,6926.900000,22.354110,20240605074626.000000,8.000000,1956591.682000,1104621.322000,0.357470,33.651890,0.273370,0.810730,1.290880,0.937350,-372870.797560,0.025730,-372870.797560,0.025730,2054.300120,-6.313540,0.952960,-15.460350,0.989260,24207.637000
29.859550,6926.900000,136.579340,20240605074924.000000,8.000000,-1453489.764000,646995.948000,-0.449950,131.585490,1.559820,0.452260,6.504240,0.593790,68682.777180,0.014790,30472.852660,0.003430,2059.055640,-14.465500,0.585710,-55.428470,0.705610,24629.033000
22.513180,6926.900000,22.494000,20240605075212.000000,8.000000,2738313.414000,736762.722000,-0.003770,19.279890,2.660720,0.991020,2.660720,0.991020,4763408.206160,0.015770,4763408.206160,0.015770,2058.945260,-24.610110,0.990980,-27.406290,0.991310,24613.007000
-69.624550,6926.900000,-69.349000,20240605075510.000000,8.000000,2405428.182000,402368.576000,0.073000,19.289060,1.508610,0.962130,3.097050,0.972500,363303.049870,0.031910,363303.049870,0.031910,2060.191710,-12.015840,0.973150,-18.628630,0.975510,24576.453000
22.399090,6926.900000,22.318220,20240605083731.000000,8.000000,-2147480.000000,67700.764000,0.357000,76.590280,-3.378480,0.962090,-3.378480,0.962090,567742.746110,0.000540,614960.112090,0.000750,2077.989590,14.757610,0.985530,23.589910,0.988030,24396.450000
-69.014550,6926.900000,-69.629780,20240605084029.000000,8.000000,2147480.000000,241822.598000,0.346000,85.503490,-0.256120,0.597940,-0.256120,0.597940,-106783.989950,0.004150,-196258.045700,0.005270,2078.823360,-7.693950,0.979690,-7.693950,0.979690,24456.128000
22.468640,6926.900000,22.381440,20240605084328.000000,8.000000,3013207.727000,829509.692000,0.314770,132.443510,0.879460,0.942380,0.879460,0.942380,138460.578520,0.025050,164079.303190,0.026570,2087.821670,-8.432260,0.968720,-8.680450,0.968750,24831.475000
22.426360,6926.900000,22.381560,20240605084627.000000,8.000000,889368.104000,579063.311000,0.358000,33.737090,-0.039210,0.548070,-0.039210,0.548070,154828.958860,0.152610,162115.952050,0.153270,2085.426850,0.343170,0.981650,0.385830,0.981860,24450.772000
28.707270,6926.900000,136.239890,20240605084925.000000,8.000000,195225.455000,-242083.916000,-0.456470,131.820590,0.108930,0.044990,0.121930,0.041240,242298.928990,0.037100,242298.928990,0.037100,2085.276440,-0.530430,0.242860,-0.530430,0.242860,25113.118000
22.636360,6926.900000,22.602560,20240605085212.000000,8.000000,-53594.964000,284202.594000,-0.003230,19.304800,-2.203490,0.990030,-2.203490,0.990030,-206165.632520,0.017740,-2008.418130,0.007050,2078.561040,16.835570,0.995630,16.835570,0.995630,25032.798000
-68.680450,6926.900000,-69.605890,20240605085510.000000,8.000000,-1984983.459000,91977.407000,0.073000,19.300400,-0.879580,0.813340,-3.071640,0.833660,-82315.243840,0.008490,-82315.243840,0.008490,2067.360780,18.732490,0.984020,18.732490,0.984020,24828.100000
23.005450,6926.900000,22.933220,20240605093731.000000,8.000000,968493.627000,332978.568000,0.358000,76.327220,-0.020670,0.975650,-0.020670,0.975650,3248192.679400,0.022660,3248192.679400,0.022660,2054.644390,0.157720,0.953490,0.478610,0.986170,24910.930000
-69.743640,6926.900000,-69.780440,20240605094029.000000,8.000000,2147480.000000,771585.048000,0.346000,86.162490,0.544570,0.641340,3.964960,0.880420,56629.811820,0.002260,56629.811820,0.002260,2058.831670,-7.937040,0.978080,-13.744420,0.986670,24767.722000
23.057270,6926.900000,22.991110,20240605094327.000000,8.000000,1698529.036000,696271.532000,0.313470,134.099670,0.340440,0.866350,0.340440,0.866350,-117587.702530,0.041500,-120898.437460,0.041740,2062.016760,-0.197380,0.043300,-15.097220,0.195140,25239.213000
23.000000,6926.900000,22.977330,20240605094626.000000,8.000000,2147480.000000,1002086.499000,0.357470,33.738240,-0.104610,0.405550,-0.104610,0.405550,59129.759100,0.000350,59129.759100,0.000350,2061.070230,-8.066110,0.944340,-15.645520,0.976360,24836.468000
28.609090,6926.900000,136.350990,20240605094925.000000,8.000000,-390450.909000,1611655.876000,-0.439910,131.906470,-0.972250,0.443160,-0.957890,0.343190,-53183.539300,0.121440,-53183.539300,0.121440,2053.578000,-1.639990,0.084630,-1.639990,0.084630,25496.952000
23.395000,6926.900000,23.373220,20240605095213.000000,8.000000,-1561803.636000,660426.467000,-0.003000,19.359020,-3.612950,0.988560,-3.612950,0.988560,-44762.603350,0.006770,-44762.603350,0.006770,2048.968180,37.732620,0.997380,37.732620,0.997380,25518.236000
-69.153180,6926.900000,-69.254000,20240605095513.000000,8.000000,-1813366.182000,742805.581000,0.074000,19.348580,-3.424710,0.914630,-10.894410,0.978470,441664.344740,0.035160,441554.560640,0.037670,2060.425240,47.363400,0.974570,47.363400,0.974570,25354.502000
24.207270,6926.900000,24.139670,20240605103731.000000,8.000000,2733156.364000,-64002.808000,0.358000,77.090300,0.310940,0.483330,2.105930,0.551460,73313.519240,0.003970,73313.519240,0.003970,2034.767160,-6.265100,0.922550,-18.290620,0.952770,25508.761000
-69.265000,6926.900000,-69.458330,20240605104029.000000,8.000000,-3318832.727000,496331.556000,0.346000,85.837670,-2.076860,0.802580,-9.232240,0.924480,-71987.673310,0.004390,-144114.436230,0.005860,2036.102060,29.506650,0.949280,81.388030,0.984960,25354.827000
24.088640,6926.900000,24.024330,20240605104327.000000,8.000000,-1366578.182000,609256.444000,0.315230,134.239710,-0.189730,0.249250,-11.701100,0.613880,27396.851130,0.002120,27396.851130,0.002120,2037.546680,5.675110,0.766370,40.928860,0.900070,25765.568000
23.848180,6926.900000,23.836440,20240605104626.000000,8.000000,-3123607.273000,265547.644000,0.358000,33.555620,0.079000,0.024380,11.995500,0.286730,133324.691170,0.011140,133324.691170,0.011140,2045.374310,16.337440,0.995000,16.337440,0.995000,25252.010000
30.500000,6926.900000,137.311760,20240605104925.000000,8.000000,2147480.000000,1401823.484000,-0.448010,132.344520,-1.983130,0.906660,-2.567490,0.936640,-51553.042760,0.004490,-51553.042760,0.004490,2060.245940,0.212200,0.017160,0.212200,0.017160,25901.657000
24.201820,6926.900000,24.180890,20240605105213.000000,8.000000,-1561803.636000,1161806.722000,-0.003770,19.473980,-4.515490,0.985740,-4.515490,0.985740,36999.517530,0.006440,36999.517530,0.006440,2050.062470,33.004860,0.990330,33.004860,0.990330,26055.715000
-68.859090,6926.900000,-69.298330,20240605105513.000000,8.000000,2147480.000000,1049879.111000,0.073230,19.441980,0.827540,0.944530,2.582540,0.969420,-31870.922330,0.000690,-31870.922330,0.000690,2044.006580,-7.589050,0.982660,-10.618520,0.984410,25900.371000
24.755450,6926.900000,24.734110,20240605113731.000000,8.000000,813652.273000,903731.604000,0.358000,93.308090,-0.297890,0.991750,-0.297890,0.991750,-311016.448960,0.017910,-2221081.442110,0.070050,2059.436930,1.039560,0.984550,1.534520,0.989170,25990.434000
-68.959090,6926.900000,-69.233330,20240605114029.000000,8.000000,-1366578.182000,893501.367000,0.345000,85.791600,0.338220,0.072050,0.430140,0.136540,-186027.321270,0.049160,-186027.321270,0.049160,2040.180200,3.796200,0.351990,32.460790,0.650270,25685.868000
24.542730,6926.900000,24.511330,20240605114327.000000,8.000000,976127.273000,816395.542000,0.316000,134.667770,-0.035060,0.855160,-0.035060,0.855160,221420.936190,0.054520,221420.936190,0.054520,2054.222300,0.078780,0.957930,0.093380,0.958380,26081.582000
24.473640,6926.900000,24.501110,20240605114626.000000,8.000000,2147480.000000,1344754.222000,0.358770,33.646710,0.372330,0.962780,0.372330,0.962780,-479665.903280,0.144460,-376397.714020,0.143860,2043.931670,-4.757870,0.981990,-6.749690,0.988460,25653.027000
29.825450,6926.900000,137.252200,20240605114924.000000,8.000000,2147480.000000,1345124.835000,-0.443700,132.785120,0.398620,0.803440,0.398620,0.803440,69600.369640,0.004980,69600.369640,0.004980,2042.963900,-3.785810,0.656920,-3.739330,0.653780,26274.373000
24.684550,6926.900000,24.679440,20240605115212.000000,8.000000,-147412.318000,2032233.300000,-0.003000,19.594770,-1.784990,0.995450,-1.784990,0.995450,-11089.780060,0.021800,-9165.391200,0.025700,2042.339630,15.181960,0.997370,15.181960,0.997370,26129.303000
-68.379550,6926.900000,-69.179560,20240605115511.000000,8.000000,2147480.000000,1288488.000000,0.074000,19.544120,1.104890,0.987380,1.104890,0.987380,-1539968.827470,0.001540,32929.345340,0.000580,2043.049900,-7.493340,0.967620,-17.171820,0.984360,26088.191000
25.448640,6926.900000,25.464890,20240605123731.000000,8.000000,-2933350.300000,758086.011000,0.358000,93.488190,-2.671780,0.942460,-2.671780,0.942460,-132359.646190,0.005210,-87629.016480,0.005130,2046.271860,16.549370,0.982650,28.426200,0.990760,26467.103000
-69.104550,6926.900000,-69.290780,20240605124029.000000,8.000000,386793.605000,1339907.122000,0.345000,85.567540,-0.139300,0.365010,-0.139300,0.365010,-13815.995490,0.003200,-13815.995490,0.003200,2045.119210,3.982520,0.983890,5.009100,0.986160,26262.888000
25.543180,6926.900000,25.547330,20240605124328.000000,8.000000,2147480.000000,1336209.778000,0.314230,135.036480,0.307160,0.887010,0.965800,0.946190,29537.468140,0.000960,29537.468140,0.000960,2047.338610,-3.942340,0.988790,-4.841110,0.989980,26793.340000
25.177270,6926.900000,25.225440,20240605124626.000000,8.000000,3318832.727000,524939.556000,0.357000,33.721940,0.197940,0.330250,0.197940,0.330250,-153655.955560,0.010040,-153655.955560,0.010040,2045.044380,-8.320700,0.980710,-8.320700,0.980710,26122.969000
32.401820,6926.900000,138.592860,20240605124926.000000,8.000000,-1366578.182000,556656.603000,-0.451070,133.095660,-0.125550,0.001880,16.513670,0.161560,162564.305250,0.064470,159681.719790,0.070840,2045.394710,-3.103950,0.589410,-3.103950,0.589410,26733.073000
25.200910,6926.900000,25.259110,20240605125215.000000,8.000000,3123607.273000,1813427.556000,-0.004770,19.740010,3.244040,0.996490,3.244040,0.996490,86040.033150,0.006650,86040.033150,0.006650,2043.349580,-29.280440,0.997300,-29.400990,0.997300,26641.935000
-68.702270,6926.900000,-69.082890,20240605125513.000000,8.000000,2147480.000000,1395221.222000,0.073000,19.674630,0.923120,0.986300,0.923120,0.986300,-1209153.850010,0.029710,-268589.752740,0.026110,2042.752090,-7.495020,0.991980,-7.495020,0.991980,26637.059000
24.910910,6926.900000,24.918890,20240605133731.000000,8.000000,-1548630.732000,1094892.723000,0.358000,93.452260,0.190220,0.080980,0.190220,0.080980,-472466.461160,0.000110,-10735726.783580,0.001660,2030.393590,10.007010,0.980720,10.289020,0.980730,26022.031000
-68.932270,6926.900000,-69.289110,20240605134029.000000,8.000000,-1366578.182000,1431653.333000,0.345000,85.122420,0.707800,0.792930,0.776570,0.787160,307952.961400,0.162420,330964.271800,0.163680,2028.386750,-1.327650,0.083270,-1.327650,0.083270,25925.578000
24.827730,6926.900000,24.818440,20240605134328.000000,8.000000,2733156.364000,858341.240000,0.315770,135.414140,0.554200,0.841390,2.347580,0.841480,-34536.240510,0.000490,-34536.240510,0.000490,2036.644830,-5.072950,0.952930,-6.459930,0.950970,25931.910000
24.674090,6926.900000,24.721560,20240605134627.000000,8.000000,-390450.909000,1670262.222000,0.357000,33.744480,-0.305430,0.929840,-0.433460,0.934400,22996.757340,0.025800,22996.757340,0.025800,2032.855160,2.932720,0.983900,2.932720,0.983900,25703.147000
31.230450,6926.900000,138.201100,20240605134928.000000,8.000000,780901.818000,810690.000000,-0.446350,133.319020,0.355770,0.800520,0.355770,0.800520,42948.727880,0.019750,42948.727880,0.019750,2034.718000,-0.077680,0.100060,-0.077680,0.100060,26222.527000
25.548180,6926.900000,25.608330,20240605135215.000000,8.000000,976127.273000,1765705.778000,-0.004000,19.857090,-0.033750,0.982300,-0.033750,0.982300,69676.369340,0.029990,69676.369340,0.029990,2034.967710,0.316260,0.988280,0.316260,0.988280,26541.401000
-68.538640,6926.900000,-69.005670,20240605135514.000000,8.000000,1171352.727000,906933.111000,0.073760,19.768770,0.165980,0.917340,0.165980,0.917340,109398.894390,0.025710,109398.894390,0.025710,2044.166560,-1.130100,0.985610,-1.130100,0.985610,26744.210000
25.995450,6926.900000,26.012220,20240605143731.000000,8.000000,1899989.364000,556968.271000,0.357230,93.603700,0.014600,0.000970,0.014600,0.000970,-395328.494700,0.001130,-255662.462020,0.000650,2049.811100,-2.861500,0.966800,-2.861500,0.966800,26626.054000
